,Categories,Currency,Favorites Number,Id,Is Digital,Is Private,Is Supply,Number of Views,Price,Processing Days Max,Processing Days Min,Quantity,Style,Tags,Title
2117,"['Jewelry', 'Ring', 'Stone']",USD,94,86634752,False,False,false,896,36.00,3.0,1.0,1,,"['adjustable', 'europeanstreetteam', 'hand painted pebble', 'yellow tabby cat', 'cat ring', 'painted ring', 'cat', 'pets', 'pet lovers', 'teamx killercool', 'miniature painting', 'natural stone', 'orange cat']","Yellow  Cat  Ring, Painted   Stone - Adjustable, original wearable art, gift for pet lovers, gift under 50"
2118,"['Jewelry', 'Ring', 'Stone']",GBP,6,185975972,False,False,false,76,80.00,2.0,1.0,1,,"['Silver Ring', 'Lab Created', 'Handmade in Ireland', 'Faceted Yellow', 'Yellow Stone']",silver ring with yellow lab created stone
2119,"['Jewelry', 'Ring', 'Stone']",USD,23,180457665,False,False,false,230,21.95,5.0,3.0,2,"['Mid Century', 'Modern']","['jewelry', 'Cubic Zirconia', 'Gold Filled', 'size 7', 'promise ring', 'prom', 'Rose Gold Filled', 'Red Ruby', 'Heart Ring']","Lovely 9K Rose Gold Filled Red Ruby & CZ Heart Ring,Size 7"
2120,"['Jewelry', 'Ring', 'Stone']",USD,93,203612634,False,False,false,214,20.00,1.0,1.0,1,,"['geology', 'naturalist', 'adjustable', 'minimalist', 'boho chic', 'resin', 'tagt team kateemarie', 'statement', 'rough stone ring', 'lapis lazuli', 'blue', 'stone chips', 'semiprecious']",Rough Stone Ring Lapis Lazuli Blue Stone Chips Adjustable Naturalist Jewelry Boho Chic Geology Resin Statement Minimalist Semiprecious
2121,"['Jewelry', 'Ring', 'Stone']",USD,28,113526524,False,False,false,378,24.95,3.0,1.0,2,,"['amazonite ring', 'amazonte jewelry', 'amazonite jewellery', 'green stone ring', 'green ring', 'natural stone ring', 'gemstone ring', 'christmas gift', 'stocking stuffer', 'virgo ring', 'calming ring', 'engagememt gift', 'gift for mom']","amazonite ring , amazonte stone  ring, amazonite jewelry, rings, blue ring, striped amazonite,  stone ring"
2122,"['Jewelry', 'Ring', 'Stone']",GBP,23,179769603,False,False,false,279,7.99,3.0,1.0,1,,"['solar quartz jewelry', 'uk seller', 'gifts under 10', 'solar quartz ring', 'rings under10', 'solar quartz', 'silver 925 ring', 'gemstone ring', 'sterling silver ring', 'bling ring', 'silver ring', 'silverlink74']","Solar Quartz 925 Silver Overlay Ring US Size 8 UK Q Size Brings The Energy Of The Stars Into Your Soul,UK Seller,Rings Under 10,Pink Ring."
2123,"['Jewelry', 'Ring', 'Stone']",EUR,79,203453533,False,False,false,558,1600.00,3.0,1.0,1,,"['ruby', 'sapphire', 'tanzanite', 'zircon', 'tourmaline', 'emmerald', 'peridot', '18 kt gold', 'yellow gold']","Only to order: 18 ct goldring, 14  prescious stones, IMPORTANT, French vat is included,off 20% for US and canadian buyers"
2124,"['Jewelry', 'Ring', 'Stone']",USD,42,210393535,False,False,false,576,89.00,3.0,1.0,1,,"['moldavite', 'gift', 'special', 'healing', 'amulet', 'green', 'olive green', 'ring', 'faceted', 'vltavin']",Sterling Silver ring with faceted checkered Moldavite US ring size 8.25
2125,"['Jewelry', 'Ring', 'Stone']",USD,227,213975654,False,False,false,3687,588.00,20.0,15.0,1,,"['metalwork', 'slyfox', 'moonstone ring', 'recycled gold ring', 'gold moonstone ring', 'stacking ring', 'rose gold ring', 'white moonstone ring', 'white gemstone ring', 'peach pink', 'alternative ring', 'engagement ring', 'theslyfox']","Adularia Moonstone Ring, Opalescent Milky White Moonstone and Brushed Recycled 14k Rose Gold Ring Gemstone Ring - Size 6 or Made to Order"
2126,"['Jewelry', 'Ring', 'Stone']",USD,1550,155337730,False,False,false,2091,145.56,15.0,10.0,5,,"['Statement Ring', 'Sterling Silver Ring', 'Pale Olive Green', 'Channel Set', 'Peridot Ring', 'Three Stone Ring', 'August Birthstone', 'Bridesmaids Gifts', 'Valentines Gift', 'Christmas Gift', 'Abish Jewelry Works', 'Abish Essentials']","Channel Set Peridot Ring, Three-Stone Sterling Silver Ring, August Birthstone, Peridot Statement Ring"
2127,"['Jewelry', 'Ring', 'Stone']",USD,27,188438256,False,False,false,262,23.00,2.0,1.0,20,,"['elegant ring', 'ifsteam', 'gold filled ring', 'gypsystyle', 'great gift', 'hipster', 'Sterling ring', 'trendy ring', 'Emerald', 'Emerald ring', 'gemstone ring', 'boho', 'May birthstone']",Emerald May Birthstone Sterling Silver Framed Ring
2128,"['Jewelry', 'Ring', 'Stone']",USD,80,184697653,False,False,false,1613,3860.00,3.0,1.0,1,"['Minimalist', 'Modern']","['diamond halo setting', 'diamond jade ring', 'emerald jade ring', 'cocktail ring', 'engagement ring', 'fine jewelry', 'estate ring', 'green nephrite jade', 'AAA grade jade', 'Siberian jade', 'diamond nephrite', 'birthstone ring', 'gemstone ring']",Heirloom AAA Grade Nephrite Jade Diamond Ring - Engagement Ring - Diamond Halo Setting
2129,"['Jewelry', 'Ring', 'Stone']",USD,78,161465335,False,False,false,620,85.00,2.0,1.0,1,,"['PMC', 'Fine Silver Ring', 'Paper Clay', 'Appliqued Silver', 'handmade', 'artisan ring', 'OOAK', 'Lapis', 'cabochon ring', 'stone ring', 'friendship ring', 'Blue stone']",Fine Silver and Lapis Ring  -  Sticks and Stones Ring  -  PMC  -  Size 7 1/2
2130,"['Jewelry', 'Ring', 'Stone']",USD,48,159954185,False,False,false,390,160.00,10.0,5.0,2,"['High Fashion', 'Modern']","['Gemstone Ring', 'Eco-Friendly Jewelry', 'Engagement Ring', 'Oxidized Silver Ring', 'Statement Ring', 'Black Silver Ring', 'Sterling Silver Ring', 'Silver Ring', 'Silver Handmade Ring', 'Dark Silver Ring', 'Garnet Ring', 'Red Ring', 'January Birthstone']","Crown January Birthstone Ring - Natural Rhodolite Garnet Silver Ring,  SFEtsy, Love"
2131,"['Jewelry', 'Ring', 'Stone']",USD,30,73439163,False,False,false,428,58.00,20.0,15.0,4,,"['sterling', 'silver', 'woman', 'gift', 'feminine', 'sparkle', 'elegant', 'wave', 'wire', 'transparent', 'quartz', 'sterling silver ring', 'silver ring']","Quartz and sterling silver wires ring (sr-9915). unique gift ideas, birthday gift for her"
2132,"['Jewelry', 'Ring', 'Stone']",USD,21,157324155,False,False,false,237,50.00,3.0,1.0,4,,"['ring', 'wire wrapped', 'aqua', 'blue', 'quartz', 'transparent', 'handmade', 'hammered', 'stone', 'natural', 'beautiful', 'boho', 'chic']",Hammered Aqua Blue Quartz Wire-Wrapped Ring
2133,"['Jewelry', 'Ring', 'Stone']",USD,45,62143456,False,False,false,432,68.00,3.0,1.0,1,['Retro'],"['size 10', 'pink', 'unique', 'handmade', 'usa artisan', 'lovely', 'girl', 'rose', 'edwardian', 'different', 'janpalombodesign', 'urban', 'big']",Rosey View Ring
2134,"['Jewelry', 'Ring', 'Stone']",USD,8,280956648,False,False,false,65,115.00,4.0,2.0,4,,"['band', 'tension set', 'titanium', 'gift', 'birthstone', 'gemstone', 'customize', 'womans', 'comfort fit', 'Promise Ring', 'Blue Topaz']",Tension Set- Blue Topaz- Ring-Uniquely You-   4HR-P-Tension-BlueTopaz
2135,"['Jewelry', 'Ring', 'Stone']",USD,10,217985603,False,False,false,142,12.00,10.0,5.0,1,"['Avant Garde', 'Art Nouveau']","['Hematite Ring', 'mixed materials ring', 'crystal ring']",Crystal Embellished Hematite Ring
2136,"['Jewelry', 'Ring', 'Stone']",USD,9,188641416,False,False,false,124,32.50,3.0,1.0,1,,"['adjustable ring', 'cabochon ring', 'silver adjustable', 'silver ring band', 'oval cabochon ring', 'chunky ring', 'bezel ring', 'turquoise ring', 'blue ring', 'december birthstone', 'anniversary jewelry', '5 year anniversary', 'sagittarius jewelry']",Turquoise Ring. Adjustable Ring. Light Blue Ring. Cabochon Ring. December Birthstone. Silver Band Ring
2137,"['Jewelry', 'Ring', 'Stone']",USD,10,205380693,False,False,false,183,170.00,3.0,1.0,1,"['Boho', 'High Fashion']","['adjustable', 'statement', 'gold ring', 'jade ring', 'jade stone', 'gemstone ring', 'white gemstone', 'turkish ring', 'adjustable ring', 'cocktail ring', 'wholesale rings', 'bulk rings', 'ring base']",BULK 10 Mix Set of Jade Stone Trio Stone Rings - Adjustable Band - Turkish 22k Matte Gold Plated - Lot 4
2138,"['Jewelry', 'Ring', 'Wood']",USD,40,92330521,False,False,false,718,180.00,15.0,10.0,5,,"['Stackable', 'unique', 'bentwood ring', 'wood ring', 'wooden ring', 'bent wood ring', 'eco friendly ring', 'natural', 'natural ring', '5 year anniversary', 'durable wood ring', 'brown ring', 'woodflex design']","Stackable Bentwood Rings Walnut, Maple, and Cherry"
2139,"['Jewelry', 'Ring', 'Wood']",EUR,7,216134536,False,False,false,105,23.00,3.0,1.0,1,,"['original', 'jewl', 'jewels', 'rings', 'skateboard', 'recycled', 'sweet', 'light', 'wood', 'wooden', 'sk8', 'ska', 'furniture']",skateboard recycled wood ring
2140,"['Jewelry', 'Ring', 'Wood']",USD,103,166039304,False,False,false,1485,160.00,20.0,15.0,1,,"['Bentwood', 'Bentwood Ring', 'Wedding Band', 'Wooden Ring', 'Engagement Ring', 'JETbentwoodjewelry', 'All Ocasions', 'Brazilian Rosewood', 'Proposal Ring', 'Promise Ring', 'Ring', 'Wide Inlay', 'Friendship Ring']",Brazilian Rosewood with Wide  Gold and Silver Colored German Silver Glass Inlay. Captivating and extremely durable steam bentwood ring.
2141,"['Jewelry', 'Ring', 'Wood']",USD,162,160258515,False,False,false,2251,195.00,15.0,10.0,4,,"['wedding ring', 'wedding band', 'mens wedding band', 'titanium ring', 'titanium band', 'titanium rings', 'wood wedding band', 'mens wood wedding', 'mens ring', 'rings wood titanium', 'wood rings', 'titanium wood rings', 'Man Ring']",Titanium Ring Man RIng Mens Wedding Band with wood ring and titanium ring
2142,"['Jewelry', 'Ring', 'Wood']",USD,8,174859018,False,False,false,78,10.00,10.0,5.0,1,"['Hipster', 'Abstract']","['handmade', 'wood', 'woodburning', 'tree slice', 'wood slice', 'pendant', 'jewerly', 'chain', 'design', 'art', 'nature', 'ring', 'custom']",Custom Ring Woodburning
2143,"['Jewelry', 'Ring', 'Wood']",USD,14,130481318,False,False,false,382,15.00,3.0,1.0,1,"['High Fashion', 'Hipster']","['paintings that pop', 'wutang', 'tribal', 'tribal design', 'wutang symbol', 'wooden ring', 'wood ring', 'jewelry', 'custom', 'gift', 'ring', 'wood jewelry']",WuTang Tribal Design Wood Ring
2144,"['Jewelry', 'Ring', 'Wood']",CAD,2,197017818,False,False,false,32,34.00,3.0,1.0,1,,"['wood', 'rings', 'handmade', 'jewelery', 'all natural', 'BCGD', 'Griffin Rings', 'earth tones', 'wooden', 'Green', 'feather grain']",Verawood Round-top handmade size 9.5US Argentinium Lignum vitae green sandalwood
2145,"['Jewelry', 'Ring', 'Wood']",USD,432,78820474,False,False,false,3758,28.00,5.0,3.0,1,"['Boho', 'Shabby Chic']","['distressed', 'old theater', 'turquoise', 'for her', 'handmade', 'bohemian', 'repurposed', 'lace', 'bridesmaid', 'filigree ring', 'scrabble ring', 'cottage chic']",Bohemian Filigree Ring Hand Crafted Turquoise Flower Adjustable  - The Paramount
2146,"['Jewelry', 'Ring', 'Wood']",USD,157,167645737,False,False,false,3996,29.99,1.0,1.0,1,,"['LED ring box', 'Lighted ring box', 'Lighted ring case', 'Ring box with light', 'Mahogany ring box', 'Fancy ring box', 'Top quality ring box', 'Exquisite ring box', 'Green Lantern ring', 'Green Lantern Box', 'Green Light ring box', 'Green lantern Case', 'lord of the rings']",New Custom Made Green Lantern LED ring box Fancy Mahogany Wood Grain & Black italian Leather Ring Box illuminated ring Display case
2147,"['Jewelry', 'Ring', 'Wood']",USD,24,161019212,False,False,false,130,45.00,3.0,1.0,1,"['Folk', 'Rustic']","['wood', 'wood burning', 'wood carving', 'wood working', 'handmade', 'ring', 'jewelry', 'rose', 'black rose', 'apple', 'white rose']",Size 10 Burned Applewood ring
2148,"['Jewelry', 'Ring', 'Wood']",USD,37,160055087,False,False,false,306,25.00,3.0,1.0,1,"['Minimalist', 'Boho']","['wood ring', 'ebony', 'indie', 'boho jewelry', 'layering jewelry', 'unique ring', 'ring', 'summer accessory', 'statement ring', 'handmadeology', 'natural wood ring', 'black and white', 'size 8 ring']",One-Of-A-Kind Black & White Ebony Wood- Wood Ring- Size 8.5
2149,"['Jewelry', 'Ring', 'Wood']",USD,3,100352254,False,False,false,102,38.00,5.0,3.0,10,['Woodland'],"['Wood', 'Ring', 'Jewelry', 'Silver', 'Distant the Dawn', 'San Diego', 'Recycled', 'Leaf', 'Silver ring', 'Summer', 'Artistic', 'Gift', 'Wood Ring']",Handmade Little Leaves Maple Silver Ring
2150,"['Jewelry', 'Ring', 'Wood']",USD,63,100807341,False,False,false,637,50.00,2.0,1.0,1,,"['wood ring', 'glass', 'cabochon', 'cab', 'wooden jewelry', 'borosilicate', 'rustic', 'cocktail ring', 'fused glass', 'dichroic', 'dichro', 'gold', 'green']",Wood Ring Glass Cab Fused Dichro Wooden Jewelry Green Size 8
2151,"['Jewelry', 'Ring', 'Wood']",EUR,1016,180640756,False,False,false,4084,30.00,5.0,3.0,2,"['Minimalist', 'Modern']","['minimal jewelry', 'feminine jewelry', 'minimal-chic', 'wood jewelry', 'geometric', 'hand painted pendant', 'stacking necklaces', 'modern necklace', 'minimal necklace', 'bohemian necklace', 'halloween necklaces', 'layered necklaces', 'anniversary gift']",Stacking Wood Necklaces. Layering necklaces. Gift idea for boho friend. Bohemian necklaces for her. Minimal geometric and colorful necklace.
2152,"['Jewelry', 'Ring', 'Wood']",USD,70,158089644,False,False,false,586,14.00,8.0,4.0,1,,"['team eaoc', 'Afrocentric', 'Natural Hair', 'Urban Chic', 'Bohemian', 'Ethnic', 'Afro Chic', 'Urban', 'Africa', 'tt team', 'Adinkra Symbol', 'Eyptian', 'Eye of Ra']",Hand-Painted Wood Ring- Eye of Horus
2153,"['Jewelry', 'Ring', 'Wood']",USD,0,218409575,False,False,false,28,15.00,,,1,,"['Ring', 'button ring', 'Jewelry', 'button jewelry']",Wooden Bullseye Button Ring
2154,"['Jewelry', 'Ring', 'Wood']",USD,533,115982308,False,False,false,6798,105.00,,,3,,"['wood ring', 'hand made', 'handmade', 'wedding ring', 'wedding band', 'wood wedding ring', 'wood wedding band', 'engagement ring', 'wood engagement ring', 'wood ring for men', 'wood ring for women', 'bent wood ring', 'bentwood ring']","Wood Ring - Abalone Shell Inlay in an Ebony Bentwood Ring - All Natural - Wedding Band, Wedding Ring, or Engagement Ring - Handmade"
2155,"['Jewelry', 'Ring', 'Wood']",EUR,90,201358605,False,False,false,273,5.00,3.0,1.0,2,"['Boschivo', 'Country Western']","['solid walnut', 'lasercut ring', 'wood ring', 'waves pattern', 'waves ring', 'minimal ring', 'minimal jewelry', 'modern jewelry', 'wood jewels', 'boho ring', 'ethnic ring', 'walnut wood', 'simple ring']",lasercut RING
2156,"['Jewelry', 'Ring', 'Wood']",USD,90,76446328,False,False,false,1589,26.00,3.0,1.0,1,,"['adjustable', 'wood gift box', 'humorous', 'teamecoetsy', 'nature', 'silver ring', 'wine cork ring', 'wine cork jewelry', 'adjustable ring', 'recycled wood ring', 'wood ring', 'porcupine ring', 'hedgehog ring']",Hedgehog Ring - Woodland Jewelry - Be Brave Ring - Wine Cork Ring - Recycled by Uncorked
2157,"['Jewelry', 'Ring', 'Wood']",USD,50,200283111,False,False,false,373,22.00,5.0,3.0,1,['Minimalist'],"['ring', 'wooden ring', 'wood', 'casual ring', 'everyday ring', 'minimal ring', 'ring jewelry', 'ring wood', 'ring unique', 'simple ring', 'simple jewellery', 'band', 'edgy ring']",Wooden ring - contrasting colours - wood and white ring - everyday ring - casual ring
2158,"['Jewelry', 'Ring', 'Wood']",USD,4,78876656,False,False,false,93,18.00,,,1,,"['ring', 'wire', 'wire wrapped', 'stone']",Long Wood Wire Wrapped Ring
2159,"['Jewelry', 'Ring', 'Wood']",EUR,22,212149226,False,False,false,158,14.95,10.0,5.0,1,"['Minimalistisch', 'Hipster']","['Wood ring', 'wood ring', 'copper', 'Turquoise', 'wood jewelry', 'minimalist', 'geometric', 'Scandinavian', 'lasercut', 'geometry', 'Scandinavian', 'hipster', 'cool']",Geometric wood ring hexagonal in turquoise and copper
2160,"['Jewelry', 'Ring', 'Wood']",USD,47,119531044,False,False,false,390,42.00,3.0,1.0,1,['High Fashion'],"['amethyst', 'purple', 'ring', 'wood', 'jewelry', 'chain', 'black', 'boho', 'mineral', 'druzy', 'geode', 'ebony']",Amethyst Ring // Druzy Geode // Wood Ring // Mineral Raw Natural Ring
2161,"['Jewelry', 'Ring', 'Wood']",USD,5,193344312,False,False,false,51,44.90,,,1,,"['handmade', 'souvenir', 'eco friendly', 'ring', 'Unisex Ring', 'Handmade Ring', 'Design ring', 'Handmade jewelry', 'Echo friendly', 'Women ring', 'Men ring', 'Stylish ring', 'Wood Ring']","Wooden ring, Handmade wooden ring, Natural Wooden Ring, Rustic ring, Ring for men, Bachelor parties ring, Ring for Women, Echo friendly"
2162,"['Jewelry', 'Ring', 'Wood']",USD,18,151192044,False,False,false,407,17.99,3.0,1.0,9,,"['personalized wood', 'name ring', 'accessories', 'personalized gift', 'wood ring', 'unique jewelry', 'initials', 'monogram', 'rustic', 'engraved', 'natural', 'handmade', 'wood jewelry']",Personalized Wood Name Ring - Studio Element
2163,"['Jewelry', 'Ring', 'Chainmaille']",USD,35,125906010,False,False,false,419,37.00,5.0,3.0,1,['High Fashion'],"['Chainmaille', 'Brass', 'Black', 'ring']",Chainmaille Black and Brass Ring
2164,"['Jewelry', 'Ring', 'Chainmaille']",USD,19,80432316,False,False,false,547,10.00,3.0,1.0,5,,"['chain', 'mail', 'maille', 'viking', 'medieval', 'ring', 'norse', 'wedding']",Jelling - Customizable Chain maille ring
2165,"['Jewelry', 'Ring', 'Chainmaille']",USD,19,209775384,False,False,false,86,12.00,10.0,7.0,3,"['Industrial', 'Renaissance']","['Dahlia', 'Stretch', 'Pridemaille Designs', 'Adjustable', 'Queer Etsy Team', 'Rubber', 'Handmade', 'Vibrant', 'Red', 'Pink', 'Purple']",Romance Dahlia Flower Stretch Ring - Chainmaille Jewerly - Anodized Aluminum
2166,"['Jewelry', 'Ring', 'Chainmaille']",USD,12,123877622,False,False,false,152,10.00,10.0,7.0,10,,"['flower', 'ring', 'color', 'chainmaille', 'maille', 'chainmail', 'mail']",Chainmaille Flower Style Ring
2167,"['Jewelry', 'Ring', 'Chainmaille']",USD,14,103031102,False,False,false,202,30.00,,,3,,"['chain mail', 'chainmail', 'band', 'metal', 'metalwork', 'women', 'micro', 'maille', 'flat', 'persian', 'men', 'unisex']",Chainmaille Copper Ring - Half Persian
2168,"['Jewelry', 'Ring', 'Chainmaille']",USD,30,175672971,False,False,false,199,58.00,,,1,,"['sterling silver ring', 'size 8', 'sterling silver', 'marcasite ring', 'made in thailand', 'black onyx ring', 'dangling beads', 'slave ring', 'vintage sterling', 'dargling rings', 'dangling stones', 'black onyx', 'vintage onyx']",STERLING SILVER VINTAGE marcaside ring
2169,"['Jewelry', 'Ring', 'Chainmaille']",USD,19,114480715,False,False,false,476,200.00,2.0,1.0,1,"['Renaissance', 'Fantasy']","['Chainmaille', 'Chainmaille rings', 'Perfect Ring', 'Medieval', 'Renaissance', 'Goth', 'Chainmail', 'Chain mail', 'Chain mail rings', 'Chainmail rings', 'Chainmaille jewelry', 'Finger rings', 'Rings']","Chainmaille Perfect Ring -- Rose Gold Filled, size 7.5"
2170,"['Jewelry', 'Ring', 'Chainmaille']",USD,13,79673721,False,False,true,266,14.25,2.0,1.0,1,"['Burlesque', 'Rocker']","['accessories', 'jewelry', 'aluminum', 'gold', 'anodized', 'glam rock', 'sparkle', 'textured', 'chain', 'ring', 'insouciant jewelry', 'sparkle bling']",Insouciant Studios Glimmer Ring
2171,"['Jewelry', 'Ring', 'Chainmaille']",USD,4,179810521,False,False,false,114,12.00,10.0,5.0,1,"['Burlesque', 'Hippie']","['boho chic', 'silver ring', 'boho ring', 'chic ring', 'simple ring', 'stunning', 'dainty ring', 'lovely ring', 'beat off ring', 'happy', 'smile', 'gold']",Ananda Ring / Toe Ring
2172,"['Jewelry', 'Ring', 'Chainmaille']",USD,122,206134484,False,False,false,632,25.00,2.0,1.0,1,,"['chain maille ring', 'chain maille jewelry', 'stainless steel ring', 'titanium ring', 'pink and teal', 'persian ring', 'half persian ring', 'steel jewelry', 'chainmaille jewelry', 'chain mail ring', 'pink jewelry', 'teal jewelry', 'handmade jewelry']","Chain Maille Ring, Pink and Teal Titanium, Stainless Steel Half Persian Ring"
2173,"['Jewelry', 'Ring', 'Chainmaille']",USD,13,88839624,False,False,false,230,125.00,,,1,['Modern'],"['jewelry', 'copper', 'sterling silver', 'chainmaile', 'ring', 'flexible', 'comfortable', 'us size 9', 'modern', 'artistic', 'dragon scale', 'us size 8', 'wiredteam']","Chainmaile Ring - US Size 8.5, 9, 9.5  - Copper and Sterling Silver - Comfortable, Flexible Ring -  Modern Jewelry by Jyoti McCall"
2174,"['Jewelry', 'Ring', 'Chainmaille']",USD,7,164997454,False,False,false,241,68.00,2.0,1.0,1,,"['chainmaille', 'chainmail', 'kettengeflecht', 'kettenringe', 'königskette', 'ring', 'bunt', 'titan', 'titanium', 'stahl']",Titaniumring - Rainbow - European 6in1
2175,"['Jewelry', 'Ring', 'Chainmaille']",USD,34,44271469,False,False,false,1619,32.00,1.0,1.0,2,,"['maille', 'chainmail', 'chain mail', 'cccoe team', 'thechainmaillelady', 'chainmaillers team', 'renaissance', 'medieval', 'silver purple', 'fae team', 'etsytwitter team']",Rubber Polyiamond Rings Japanese Chainmaille Weave
2176,"['Jewelry', 'Ring', 'Chainmaille']",USD,101,121777822,False,False,false,161,12.50,1.0,1.0,1,"['Renaissance', 'Modern']","['Chainmaille', 'ring', 'chain mail', 'renaissance', 'jewelry', 'pink', 'pink ring', 'chainmaille ring', 'chain mail ring', 'KISTeam', 'giftsformenteam']","Pink Renaissance Ring, Men&#39;s or Women&#39;s Chainmaille Ring European 4-in-1 Weave - Chain Mail"
2177,"['Jewelry', 'Ring', 'Chainmaille']",USD,7,194918022,False,False,false,125,12.00,5.0,3.0,9,,"['pride jewelry', 'fetish jewelry', 'love ring', 'heart ring', 'friendship ring', 'chainmail', 'chainmaille', 'heart', 'rubbermaille', 'patriotic', 'african', 'club wear', 'club jewelry']",Rubbermaille Glows in Black Light Ring - Choose band color
2178,"['Jewelry', 'Ring', 'Chainmaille']",USD,40,76592048,False,False,false,1799,10.00,3.0,1.0,5,,"['viking', 'chain', 'mail', 'maille', 'ring', 'medieval', 'norse', 'wedding']",Urnes - Customizable Chain maille ring
2179,"['Jewelry', 'Ring', 'Chainmaille']",USD,29,65592246,False,False,false,731,10.00,3.0,1.0,5,,"['ring', 'viking', 'medieval', 'chain', 'mail', 'maille', 'norse', 'wedding']",Oseberg - Chain mail ring
2180,"['Jewelry', 'Ring', 'Chainmaille']",USD,26,76591948,False,False,false,409,20.00,3.0,1.0,4,,"['viking', 'chain', 'mail', 'maille', 'ring', 'medieval', 'norse', 'wedding', 'epic', 'unique']",Borre - Customizable Chain maille ring
2181,"['Jewelry', 'Ring', 'Chainmaille']",USD,15,114481223,False,False,false,334,200.00,2.0,1.0,1,"['Fantasy', 'Renaissance']","['Chainmaille', 'Chain Mail', 'Chainmail', 'Chainmaille Rings', 'Chainmail Rings', 'Chain Mail Rings', 'Goth', 'Fantasy', 'Rings', 'Finger rings', 'Perfect Rings', 'Chainmail jewelry', 'Chain']",Chainmaille Perfect Ring -- Rose Gold Filled and Argentium -- Size 7.5
2182,"['Jewelry', 'Ring', 'Chainmaille']",USD,23,114540578,False,False,false,676,200.00,2.0,1.0,1,"['Fantasy', 'Renaissance']","['Chainmaille Ring', 'Chainmail Ring', 'Chain Mail Ring', 'Chainmaille', 'Chainmaille jewelry', 'Chain Mail Jewelry', 'Chainmail Jewelry', 'Silver', 'Steampunk', 'Medieval', 'Fantasy', 'Sterling Silver']",Chainmaille Perfect Ring - Size 8 1/2 Square Diamond 20 Gauge Argentium
2183,"['Jewelry', 'Ring', 'Chainmaille']",USD,27,115604184,False,False,false,980,200.00,2.0,1.0,1,"['Fantasy', 'Renaissance']","['Tricolor', 'Mixed metals', 'Chainmaille jewelry', 'Chainmaille bracelet', 'Bangle bracelet', 'Woven metal bracelet', 'Chainmail bracelet', 'Chain mail bracelet', 'Chainmaille', 'Chain Mail', 'Chainmail', 'Bangle', 'Silver and gold']",Chainmaille Perfect Ring: Size 9 Square/Diamond Tricolor
2184,"['Jewelry', 'Ring', 'Chainmaille']",USD,11,114625781,False,False,false,329,100.00,2.0,1.0,1,,"['Chainmaille ring', 'Chainmail ring', 'Chain mail ring', 'Chainmaille', 'Chain Mail', 'Chainmail', 'Chainmail jewelry', 'Bronze jewelry', 'Perfect Ring', 'Bronze', 'Bronze ring', 'Unisex', 'Chain mail jewelry']","Chainmaille Perfect Ring, Bronze, size 11"
2185,"['Jewelry', 'Ring', 'Chainmaille']",USD,24,114569494,False,False,false,814,100.00,30.0,15.0,1,,"['Chainmaille jewelry', 'Chainmaille rings', 'Chainmail jewelry', 'Chainmail rings', 'Chainmaille', 'Chainmail', 'Chain mail jewelry', 'Chain mail', 'Chain mail rings', 'Customized', 'Made to order', 'Perfect Rings', 'Perfect Chainmaille']",Customized Chainmaille Perfect Rings by Silver Lion Jewelry
2186,"['Jewelry', 'Ring', 'Chainmaille']",USD,5,181483361,False,False,false,74,11.00,10.0,5.0,1,"['Goth', 'High Fashion']","['green onyx', 'ring', 'gemstone', 'so green', 'simple chic', 'one of a kind', 'made to order', 'sweet', 'kiss', 'spring', 'korea', 'one love', 'minimal ring']",Akasha Ring - Green Onyx
2187,"['Jewelry', 'Ring', 'Chainmaille']",USD,57,76591657,False,False,false,1125,10.00,3.0,1.0,2,,"['chain', 'mail', 'maille', 'viking', 'ring', 'medieval', 'norse', 'wedding']",Ringerike - Customizable Chain maille ring
2188,"['Jewelry', 'Ring', 'Metalwork']",CAD,660,170200319,False,False,false,3288,22.00,10.0,1.0,58,"['Gothique', 'Victorien']","['gothic', 'antique', 'victorian', 'jewelry', 'medieval', 'satanic', 'ring', 'necromancy', 'medieval ring', 'lucifer', 'pentagram', 'pentagram ring']","medieval pentagram ring, Gategram"
2189,"['Jewelry', 'Ring', 'Metalwork']",USD,12,74724410,False,False,false,192,155.00,,,1,,"['ring', 'silver', 'sterling', 'peridot', 'green', 'august', 'gemstone', 'bubble', 'artisan', 'one of a kind', 'birthstone']",The Green Bubble Ring Size 11
2190,"['Jewelry', 'Ring', 'Metalwork']",USD,161,47398151,False,False,false,5450,388.00,3.0,1.0,1,,"['diamond', '18k', 'gold', 'etsymetal', 'sara westermark', 'holes', 'band', 'wedding', 'engagement', 'sterling silver', 'oxidized']",unconventional wedding ring &quot;Kathleen&quot;
2191,"['Jewelry', 'Ring', 'Metalwork']",USD,47,72484866,False,False,false,550,18.99,10.0,5.0,2,,"['metal', 'sterling silver', 'shire jewelry', 'yummy', 'spring', 'mothers day', 'mini heart', 'custom made', 'your initial', 'valentines', 'aspiringmetalsteam', 'stacker ring', 'Stacking ring']",Sweet Heart Mini  Ring
2192,"['Jewelry', 'Ring', 'Metalwork']",USD,47,161735899,False,False,false,380,2160.00,2.0,1.0,10,,"['wedding', 'wedding band', 'hammerd', 'texture', 'fine jewelry', 'engagement', 'engagement ring', 'contemporary', 'classy', 'designer jewelry', 'unique', 'diamond ring', 'gold ring']",Hammered Band with Diamonds in 14KY Gold (Size 6.5) Made to Order
